0,1,2,3,4,5,state
0.38644068035965323,0.4725629356306379,0.531250011780046,0.44258345571075924,0.7911909333020424,0.5039118233429553,1
0.3971751502409186,0.4796642910282613,0.550925939887462,0.4372079726017852,0.7846382054995009,0.4955516951062068,1
0.40790962012218396,0.47449966867925786,0.5717592716501224,0.427651560699618,0.7764472957463241,0.48654847967212317,1
0.41355934317693677,0.4757908236019959,0.5902777913902754,0.41809514893001387,0.769348508586328,0.474329828631979,1
0.4146892760195923,0.48095544661551215,0.5972222368818351,0.41570604599865973,0.7644339627344219,0.4556803109470915,1
0.40790962012218396,0.48095544661551215,0.598379645249098,0.41570604599865973,0.7600654775327276,0.4434616644743252,1
0.40000001176829497,0.48805680201313556,0.599537053616361,0.4174978732026988,0.7573351742816686,0.45246487990840883,1
0.3903954943435102,0.49257584665157766,0.599537053616361,0.4348188696262434,0.7529666890799742,0.48076069832164087,1
0.38361583844610175,0.4893479576003864,0.596064828514572,0.44377800719853017,0.7524206284297624,0.49105008738916495,1
0.37627119651354063,0.4803098691541431,0.5914351997575383,0.45154259186904094,0.7540588103803978,0.49619478192292704,1
0.3677966217383239,0.48095544661551215,0.5914351997575383,0.45154259186904094,0.758973356232304,0.4974809555563675,1
0.36666667908875583,0.49128469104356076,0.6018518656388686,0.45572352207623906,0.7644339627344219,0.48847774012228395,1
0.3638418175613794,0.4938670021557644,0.6053240907406576,0.45572352207623906,0.7698945692365398,0.47690217589885997,1
0.35875707073486685,0.48870237980676096,0.6041666823733947,0.44676438591795736,0.7737169937880223,0.4704713077316574,1
0.3508474721878904,0.49193026881642016,0.6053240907406576,0.4389997998334415,0.7759012350961123,0.4672558736480561,1
0.3406779785348653,0.49838604671114245,0.6099537194976913,0.43780524834567064,0.7764472957463241,0.47175748136509793,1
0.33050848488184026,0.49903162483702423,0.613425939887462,0.44198617996687384,0.7748091137956887,0.46596970001461563,1
0.31807910592967903,0.4996772022983933,0.6145833482547249,0.44258345571075924,0.7715327511871751,0.4614680922975738,1
0.30451978432794974,0.5003227804242751,0.6145833482547249,0.44676438591795736,0.7677103266356926,0.4518217930916886,1
0.29548023332449275,0.5029050915987768,0.613425939887462,0.45094531612515554,0.7617036594833629,0.44217549084088476,1
0.28983051517319613,0.5054874027732786,0.6122685315201989,0.4521398676129264,0.7562430529812451,0.445390924924486,1
0.2853107445749239,0.5087152907446366,0.613425939887462,0.45512624633235366,0.7540588103803978,0.45825265821397254,1
0.28757062987406,0.5119431800450202,0.6226852021135476,0.45811262505178085,0.753512749730186,0.47561600226541945,1
0.29604520464927675,0.5138799144226656,0.6307870512603518,0.4640853824906353,0.7562430529812451,0.4859053928554029,1
0.3022598990288136,0.5132343362967837,0.6388889051191745,0.4640853824906353,0.7617036594833629,0.4897639137557244,1
0.30451978432794974,0.5171078037230491,0.6435185338762082,0.46468265823452076,0.7677103266356926,0.49105008738916495,1
0.3022598990288136,0.5216268466171453,0.6493055710005048,0.4658772068942815,0.7742630531454768,0.493622434656046,1
0.3028248654501414,0.5300193582665322,0.65277779256828,0.47304451582090684,0.7813618415982302,0.4994102160065283,1
0.30734464585532617,0.5371207136641556,0.65277779256828,0.482600927723074,0.7857303267999245,0.4955516951062068,1
0.3124293828749262,0.5345384038186795,0.6469907554439833,0.4915600638813557,0.7911909333020424,0.4846192192219624,1
0.3209039674570554,0.5351839806155357,0.6458333482547249,0.5017137515274083,0.7971976004543722,0.47561600226541945,1
0.3412429449561931,0.5326016707700595,0.6342592740061317,0.5154510936367735,0.7993818430552193,0.46018191866413327,1
0.3598870133844349,0.5397030261676828,0.6145833482547249,0.5339666416972224,0.7982897217547957,0.4434616644743252,1
0.38644068035965323,0.5371207136641556,0.599537053616361,0.5596494986842966,0.7971976004543722,0.4338153622235214,1
0.3983051026973991,0.5087152907446366,0.5717592716501224,0.57099773781812,0.80265820695649,0.43445844904024167,1
0.40960452919307977,0.49193026881642016,0.5520833529667434,0.5518849140137858,0.8119412380100904,0.4434616644743252,1
0.4282486074282341,0.5093608688705185,0.5277777913902754,0.5273966085144824,0.8141254806109376,0.45632339776381176,1
0.4468926660495634,0.5364751368672993,0.5092592763621409,0.5058946817346064,0.8086648741088197,0.4704713077316574,1
0.4502825038051801,0.5493866940688334,0.4976851926895108,0.47662817028421955,0.8021121463062783,0.4801176099824613,1
0.4350282633256425,0.561007092360553,0.5011574225033182,0.43959707557732697,0.7999279037054311,0.4839761324052421,1
0.4163841850904882,0.5700451834648473,0.5115740930966669,0.416900597442243,0.8010200250058547,0.49105008738916495,1
0.41355934317693677,0.5480955351590189,0.4849537147856729,0.4204842519497433,0.7988357824050075,0.4904070005724447,1
0.43672317239653835,0.49644931333026615,0.43055557335651395,0.4342215938823579,0.7944672972841105,0.48847774012228395,1
0.5050847664403375,0.473854090553376,0.41898149910792065,0.4336243181384725,0.7802697202978066,0.45375105354184936,1
0.5598870290754949,0.49063911327070137,0.47106483322659043,0.41988697620585785,0.7627957807837865,0.3907285394134269,1
0.5225988922190112,0.45577791233186393,0.44328705126035184,0.41988697620585785,0.7524206284297624,0.3887992789632661,1
0.45593220724610795,0.39703033610225696,0.4050925987007646,0.3727021936761621,0.7584272955820922,0.4576095713972523,1
0.4468926660495634,0.45125886677971677,0.4166666729493579,0.3392547491905669,0.7573351742816686,0.4588957450306928,1
