0,1,2,3,4,5,state
0.3424329497058303,0.49444442896636726,0.5485770505150899,0.5837475665214621,0.8033171788068427,0.43816474805053796,1
0.3295019132880723,0.49388887312107427,0.5456329852736129,0.5728296520987268,0.8069477592954065,0.4257868978876715,1
0.3160919542140995,0.5049999843084321,0.5544651730074963,0.5606986371371417,0.8101245153427175,0.4277412952818083,1
0.3065134096431674,0.5144444285317611,0.5770363238777244,0.5598899028063694,0.8151165605599204,0.4290442268778995,1
0.29789271869799544,0.520555539970733,0.5839058014506231,0.5647423088919696,0.8160242051448664,0.4433764744349028,1
0.28927202775282346,0.5227777622082045,0.5848871565311154,0.5724252849333407,0.8164780274373394,0.456405787311223,1
0.28304597502871714,0.5227777622082045,0.5839058014506231,0.5784907924141333,0.8160242051448664,0.4622689794936334,1
0.27586206867885066,0.520555539970733,0.5799803851239277,0.5813213635291451,0.8142089159749745,0.45901165050340537,1
0.26819923135943885,0.5177777618879684,0.5750736137167398,0.5797038939102918,0.8123936268050824,0.45249699252294934,1
0.2567049795369864,0.5161110952098648,0.5682041321485675,0.5752558550910439,0.8128474490975555,0.43555888485835553,1
0.2490421422175746,0.5305555394675049,0.5652600709023642,0.5744471207602715,0.8105783376351905,0.4205751715033067,1
0.2423371626805882,0.5383333178705054,0.5682041321485675,0.5792995267449056,0.8092168707577715,0.444679406030994,1
0.24090038224194796,0.5377777608815122,0.5691854872290597,0.5841519336868483,0.8101245153427175,0.47073803486822624,1
0.24473180090165386,0.5372222061799196,0.5721295524705367,0.5861737695137791,0.8119398045126095,0.4870246813616622,1
0.25526819909834614,0.5372222061799196,0.5750736137167398,0.5861737695137791,0.8142089159749745,0.49679666833234626,1
0.2638888858868529,0.5394444295610914,0.5839058014506231,0.5877912381753237,0.8182933166072314,0.49158494194798147,1
0.27394636142733036,0.5466666498313985,0.5858685116116078,0.5857694023483929,0.8196547834846504,0.5007054627350459,1
0.27825669858658586,0.5511110943063415,0.5897939279383032,0.5861737695137791,0.8237391830425175,0.5078715865135476,1
0.28448275962402264,0.5572222074608638,0.591756636101651,0.5861737695137791,0.8264621167973555,0.5085230523115931,1
0.28448275962402264,0.5627777636263929,0.5937193442649987,0.5756602222564301,0.8287312282597205,0.5078715865135476,1
0.283524897684932,0.5749999853606363,0.6133464301434546,0.5865781366791653,0.8319079843070314,0.5072201207155019,1
0.2935823732254095,0.5572222074608638,0.6290480991958057,0.6015397198838364,0.8300926951371395,0.5143862448795775,1
0.3242337141897262,0.5616666496484064,0.6447497665002246,0.6249930154762342,0.8214700726545424,0.49158494194798147,1
0.3524904169329773,0.5661110964107501,0.6388616420101814,0.6617904275263757,0.8155703828523935,0.44207354283881156,1
0.3587164696570836,0.5483333185109777,0.6123650759057153,0.6945441679226556,0.8232853607500444,0.4016826633599842,1
0.3496168477423663,0.514999984091129,0.5750736137167398,0.6993965739072896,0.8369000295242344,0.3932136018162077,1
0.3381226042332443,0.5027777620709605,0.5338567322982527,0.6767520126456641,0.8509685205908972,0.41406051352285067,1
0.34913793339948196,0.5305555394675049,0.4985279813627195,0.6573423887071279,0.859137322929801,0.43686181645444677,1
0.37260535138727124,0.5516666512953348,0.45534838978324776,0.648041943903246,0.8550529212231542,0.4609660478975422,1
0.3826628352410792,0.5572222074608638,0.4200196388477145,0.6278235856339375,0.8505146982984243,0.46943510327213506,1
0.38457854249259954,0.560555540245221,0.4111874471185575,0.5902174411676409,0.8491532314210053,0.4603145820994966,1
0.38793102602609486,0.560555540245221,0.4111874471185575,0.5586768013102109,0.8446150084962754,0.4492396666173132,1
0.39607278600172147,0.5444444287376272,0.39548578181177546,0.5526112938294183,0.8350847403543424,0.45249699252294934,1
0.4243294970583031,0.5127777619072684,0.39254171257502485,0.5550374968217353,0.8219238938726255,0.4505425982134044,1
0.457375467930355,0.499999983988196,0.41315016527008946,0.554228762490963,0.8078554038803525,0.4296956926759451,1
0.4521072771453393,0.4677777632604088,0.39646713289699403,0.5522069266640321,0.7951483775423288,0.43555888485835553,1
0.4281609115613437,0.43888887302957824,0.3817468186754306,0.5307754659412565,0.7892486877401799,0.4642233768877702,1
0.3979884932532418,0.4555555415261654,0.389597659319369,0.5077265375142448,0.7901563323251258,0.4681321716760438,1
