Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,state
-1.1169485455561463,-0.5612454925629611,-0.6244136679919643,0.3932008865272258,0.463430426368593,-0.9717161159077576,-1.9621191405932927,-0.6048552797013936,-0.8099002811176971,40.0
-1.1169477544495163,-0.5627688810691605,-0.6250821821206041,0.4005569769766587,0.4678113918798481,-0.9713842977296844,-1.9630540558409584,-0.5754136351247489,-0.8099002811176971,40.0
-1.116974000066983,-0.5642922695753599,-0.622587704597907,0.4079130674260916,0.4721923573911019,-0.9714592025226908,-1.9639889710886227,-0.5836255595961041,-0.8099002811176971,40.0
-1.1170300342482071,-0.5658156580815594,-0.6246324485681914,0.4152691578755302,0.4765733229023558,-0.9719299527593052,-1.964923886336288,-0.6012958849988316,-0.8099002811176971,40.0
-1.1171213442375172,-0.5673390465877588,-0.6231875791459641,0.4226252483249688,0.4809542884136109,-0.9717804457724586,-1.9658588015839524,-0.5706874106524311,-0.8099002811176971,40.0
-1.1171412801147047,-0.5688624350939583,-0.6253785513112237,0.429981338774396,0.4853352539248647,-0.9717248492982692,-1.9667937168316167,-0.6000679380761821,-0.8099002811176971,40.0
-1.117088530364848,-0.5689188568536508,-0.6235090733248363,0.42654849227956,0.4853352539248647,-0.97216477155429,-1.9677286320792764,-0.5494954688284397,-0.8099002811176971,40.0
-1.1170782667506964,-0.5689752786133435,-0.6184292180577058,0.4231156457847297,0.4853352539248647,-0.972492660573604,-1.9686635473269407,-0.5827617381666527,-0.8099002811176971,40.0
-1.116982487540335,-0.5690317003730361,-0.6211623859364981,0.4196827992898937,0.4853352539248647,-0.9721541305801452,-1.969598462574606,-0.5793178266907585,-0.8099002811176971,40.0
-1.1168920488429663,-0.5690881221327287,-0.6225350084702099,0.4162499527950577,0.4853352539248647,-0.972604741319136,-1.970533377822271,-0.5920601918084422,-0.8099002811176971,40.0
-1.1169344112220891,-0.5691445438924214,-0.6218372041183855,0.412817106300216,0.4853352539248647,-0.9726746512596692,-1.971468293069936,-0.5574988667118144,-0.8099002811176971,40.0
