Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,state
-1.2681276680788431,-0.6075500384509676,-0.6755910703521163,-16.052140531258058,-1.8887686481232,-1.1435589717148953,-0.9868544119639046,-0.4236491365391089,-0.9004233804723759,40.0
-1.2680866725804896,-0.6095993791891016,-0.6753252640091062,-15.864153806741571,-1.8861923555631075,-1.1434071117037188,-0.9894161306849608,-0.4746716062605503,-0.9004233804723759,40.0
-1.268087403314106,-0.6116487199272357,-0.6706883141328195,-15.676167082225096,-1.883616063003016,-1.1433995064404436,-0.9919778494060172,-0.4126804487813573,-0.9004233804723759,40.0
-1.2680164679033832,-0.6136980606653696,-0.6734385749366926,-15.488180357708616,-1.881039770442924,-1.1431950399618285,-0.9945395681270812,-0.4316998785356059,-0.9004233804723759,40.0
-1.2679861927427003,-0.6157474014035036,-0.6732296070399122,-15.300193633192134,-1.8784634778828315,-1.143166181179595,-0.9971012868481376,-0.414423601659991,-0.9004233804723759,40.0
-1.2679385823412102,-0.6177967421416377,-0.6794553411562718,-15.11220690867565,-1.87588718532274,-1.1432448904970485,-0.999663005569194,-0.3925156538610236,-0.9004233804723759,40.0
-1.2679964052517263,-0.6195764328201716,-0.6741551644433846,-14.910560265237432,-1.873310892762648,-1.1433577446524368,-0.999663005569194,-0.3914421495215065,-0.9004233804723759,40.0
-1.267896427968394,-0.6213561234987056,-0.674547192565656,-14.708913621799214,-1.870734600202556,-1.1433871362241406,-0.999663005569194,-0.3834121628939393,-0.9004233804723759,40.0
-1.2679210927121802,-0.6231358141772395,-0.6742915750993042,-14.50726697836098,-1.868158307642464,-1.1433934015553917,-0.999663005569194,-0.4310449982162454,-0.9004233804723759,40.0
-1.2678651328299102,-0.6249155048557735,-0.6743326200878044,-14.305620334922777,-1.865582015082372,-1.14346505619014,-0.999663005569194,-0.4576328048002842,-0.9004233804723759,40.0
-1.267918399988008,-0.6266951955343074,-0.6750549459440531,-14.103973691484546,-1.86300572252228,-1.1435574258329857,-0.999663005569194,-0.4155019694496961,-0.9004233804723759,40.0
-1.2679489323754771,-0.626776090575952,-0.6778511644068297,-13.880210971585472,-1.8552771086442323,-1.14353091945868,-0.999022575888926,-0.4040777444901905,-0.9004233804723759,40.0
-1.26796201852208,-0.6268569856175964,-0.6744169517706623,-13.656448251686392,-1.8475484947661849,-1.1432870818449463,-0.9983821462086656,-0.4392293825974145,-0.9004233804723759,40.0
-1.2679700306346475,-0.6269378806592408,-0.6810476916736428,-13.432685531787298,-1.839819880888137,-1.143156198526466,-0.997741716528398,-0.4440641246199589,-0.9004233804723759,40.0
-1.267943046680598,-0.6270187757008853,-0.6791696677787946,-13.208922811888234,-1.8320912670100893,-1.143098876934476,-0.9971012868481376,-0.4109492909656986,-0.9004233804723759,40.0
-1.2679309925268178,-0.6270996707425298,-0.6760576486734459,-12.98516009198915,-1.8243626531320416,-1.1428861818439588,-0.9964608571678696,-0.4181797945535608,-0.9004233804723759,40.0
-1.2678721656391598,-0.6271805657841742,-0.6758137964900415,-12.761397372090071,-1.816634039253994,-1.1429493057132871,-0.9958204274876092,-0.4395939795717279,-0.9004233804723759,40.0
-1.2679421189045053,-0.6272614608258188,-0.6753663435691372,-12.537634652190992,-1.808905425375947,-1.1429363842154328,-0.9951799978073416,-0.4102518136589621,-0.9004233804723759,40.0
-1.2679853481714425,-0.6273423558674632,-0.6778437800996167,-12.3138719322919,-1.8011768114978992,-1.142751834146255,-0.9945395681270812,-0.4247880837124829,-0.9004233804723759,40.0
-1.2679433946197975,-0.6274232509091078,-0.6775032205662265,-12.090109212392836,-1.7934481976198515,-1.1425777968117852,-0.9938991384468208,-0.4293982715698948,-0.9004233804723759,40.0
-1.2679504435978972,-0.6275041459507522,-0.675541184490332,-11.86634649249375,-1.7857195837418036,-1.1426304509502672,-0.993258708766553,-0.4395557871761621,-0.9004233804723759,40.0
-1.2679136670098865,-0.6280434461887746,-0.6757883464202258,-11.634127615055556,-1.7831432911817118,-1.1424477622261806,-0.9945395681270812,-0.4823615356348122,-0.9004233804723759,40.0
-1.2677962946770984,-0.6285827464267971,-0.675224368240546,-11.40190873761736,-1.7805669986216202,-1.1424274875708016,-0.9958204274876092,-0.4664813489857282,-0.9004233804723759,40.0
-1.267754016940373,-0.6291220466648194,-0.6819293001766136,-11.16968986017916,-1.777990706061528,-1.14236715608119,-0.9971012868481376,-0.4410913350259572,-0.9004233804723759,40.0
-1.2677651109947912,-0.6296613469028419,-0.6745002129227441,-10.93747098274096,-1.775414413501436,-1.1424518395825505,-0.9983821462086656,-0.4776535123789094,-0.9004233804723759,40.0
