Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,state
-1.13498814452879,-0.5747045937229215,-0.5888540058887741,-0.1377981681479695,-0.4807477882434503,-1.0129386888388494,-1.8659448093347937,-0.5258526192407013,-0.8114130621054716,40.0
-1.134935902240427,-0.5767110904361515,-0.6009618649915451,-0.136074711015724,-0.4929502773728424,-1.0127509873042844,-1.8645269829388504,-0.542982942167585,-0.8114130621054716,40.0
-1.1349537662450109,-0.5787175871493817,-0.597541006481746,-0.1343512538834851,-0.5051527665022357,-1.0128042342170682,-1.863109156542919,-0.5274312233613374,-0.8114130621054716,40.0
-1.1349951859124725,-0.5807240838626118,-0.599851288110088,-0.1326277967512396,-0.5173552556316305,-1.0127406010899211,-1.8616913301469795,-0.537008045658938,-0.8114130621054716,40.0
-1.1349941253880695,-0.5827305805758418,-0.5932767342719626,-0.1309043396189941,-0.5295577447610226,-1.012714731357722,-1.8602735037510405,-0.5057264299927747,-0.8114130621054716,40.0
-1.1349831607999952,-0.5847370772890721,-0.5956758064979211,-0.1291808824867553,-0.5417602338904173,-1.0128195813150191,-1.858855677355105,-0.484051930842729,-0.8114130621054716,40.0
-1.1349482936500068,-0.5855505218476463,-0.5880344573916872,-0.1245849215028198,-0.5417602338904173,-1.012762758470754,-1.8595645905530749,-0.4943954601402065,-0.8114130621054716,40.0
-1.1348836263725983,-0.5863639664062206,-0.5894098799942056,-0.119988960518891,-0.5417602338904173,-1.0126018216167467,-1.8602735037510405,-0.4922911401288138,-0.8114130621054716,40.0
-1.1348923765913863,-0.5871774109647949,-0.5964517981928723,-0.1153929995349555,-0.5417602338904173,-1.0129102541631283,-1.86098241694901,-0.520042118703927,-0.8114130621054716,40.0
-1.1348548765595434,-0.5879908555233694,-0.5972732043162337,-0.11079703855102,-0.5417602338904173,-1.0126500220530392,-1.8616913301469795,-0.5163279006678061,-0.8114130621054716,40.0
-1.134801415994212,-0.5888043000819437,-0.5934676184959489,-0.1062010775670845,-0.5417602338904173,-1.0124621303995636,-1.8624002433449487,-0.5180472685825716,-0.8114130621054716,40.0
-1.134815118077934,-0.5886144963436442,-0.598703962113067,-0.0955729036733752,-0.5368792382386586,-1.0130301483064743,-1.8620457867459663,-0.5081461961272492,-0.8114130621054716,40.0
-1.134806783014469,-0.5884246926053446,-0.597763858849307,-0.0849447297796659,-0.5319982425869012,-1.0127919255957756,-1.8616913301469795,-0.5593763388715569,-0.8114130621054716,40.0
-1.1347828914127605,-0.5882348888670451,-0.5951050421478724,-0.0743165558859566,-0.5271172469351438,-1.0129573875868778,-1.8613368735479967,-0.5194783252574602,-0.8114130621054716,40.0
-1.1348236337067863,-0.5880450851287456,-0.5910327711905333,-0.0636883819922473,-0.5222362512833865,-1.0124771084728112,-1.86098241694901,-0.5128411642895246,-0.8114130621054716,40.0
-1.134837864588229,-0.5878552813904461,-0.5990002120865585,-0.053060208098538,-0.5173552556316305,-1.012558159511079,-1.8606279603500269,-0.489303638512137,-0.8114130621054716,40.0
-1.1347891688434135,-0.5876654776521466,-0.6022985735091858,-0.0424320342048287,-0.5124742599798717,-1.0130008876633003,-1.8602735037510405,-0.5268856764321448,-0.8114130621054716,40.0
-1.1347616452363265,-0.587475673913847,-0.5963519300107851,-0.0318038603111194,-0.5075932643281144,-1.0125886078771829,-1.8599190471520568,-0.5306042008859352,-0.8114130621054716,40.0
-1.1348137183958755,-0.5872858701755476,-0.5988207332530407,-0.0211756864174101,-0.5027122686763571,-1.0130456021949776,-1.8595645905530749,-0.5492339994647376,-0.8114130621054716,40.0
-1.1348489777614106,-0.5870960664372481,-0.60219328220736,-0.0105475125237008,-0.4978312730245997,-1.0128289118193106,-1.859210133954088,-0.5654187015808823,-0.8114130621054716,40.0
-1.1348139383236642,-0.5869062626989485,-0.5956609975975773,8.066137000844549e-05,-0.4929502773728424,-1.0124705709197197,-1.858855677355105,-0.5671588279381257,-0.8114130621054716,40.0
-1.1348895663962906,-0.5867978033687136,-0.6006214176928151,0.0104215547593809,-0.4978312730245997,-1.0124581678101905,-1.856728937761196,-0.5708156035856667,-0.8114130621054716,40.0
-1.1348687842974403,-0.5866893440384785,-0.6027358190721662,0.0207624481487199,-0.5027122686763571,-1.0125547593568625,-1.8546021981672869,-0.5174613253558086,-0.8114130621054716,40.0
-1.1349154456663668,-0.5865808847082434,-0.594967641805707,0.0311033415380856,-0.5075932643281144,-1.0125817867884208,-1.8524754585733816,-0.5418661291790426,-0.8114130621054716,40.0
-1.1349676912400908,-0.5864724253780084,-0.5997242076999588,0.0414442349274447,-0.5124742599798717,-1.012437936617639,-1.8503487189794727,-0.5411925197585281,-0.8114130621054716,40.0
-1.1349520100994153,-0.5863639660477734,-0.5994743682931539,0.0517851283168038,-0.5173552556316305,-1.012245115721538,-1.848221979385564,-0.538963755884875,-0.8114130621054716,40.0
-1.134977759370636,-0.5862826215799677,-0.6044233231898316,0.0477636718681081,-0.5173552556316305,-1.0120206097854731,-1.848221979385564,-0.560665913473967,-0.8114130621054716,40.0
-1.1349829001295888,-0.586201277112162,-0.5947400633042416,0.0437422154194058,-0.5173552556316305,-1.0125153570842318,-1.848221979385564,-0.5422816685134313,-0.8114130621054716,40.0
-1.134984599250365,-0.5861199326443564,-0.5974310498897359,0.0397207589707302,-0.5173552556316305,-1.012619575640079,-1.848221979385564,-0.5654047934494807,-0.8114130621054716,40.0
-1.1350515466710205,-0.5860385881765507,-0.5991629758538979,0.0356993025220211,-0.5173552556316305,-1.0125199341272928,-1.848221979385564,-0.5705829499615351,-0.8114130621054716,40.0
-1.1349938272002515,-0.585957243708745,-0.5967085981932291,0.0316778460733188,-0.5173552556316305,-1.0124150224073898,-1.848221979385564,-0.5822138166015252,-0.8114130621054716,40.0
-1.1350156417555546,-0.5858758992409393,-0.6020814822217648,0.0276563896246231,-0.5173552556316305,-1.0120507228870854,-1.848221979385564,-0.5664159030370239,-0.8114130621054716,40.0
-1.1349975982130749,-0.5857945547731337,-0.5934800199871332,0.0236349331759208,-0.5173552556316305,-1.0127186516134743,-1.848221979385564,-0.5599260433109562,-0.8114130621054716,40.0
-1.1350476561176437,-0.585713210305328,-0.6000294315268111,0.0196134767272452,-0.5173552556316305,-1.0124649278449238,-1.848221979385564,-0.5587083079578394,-0.8114130621054716,40.0
-1.1350512434664126,-0.5856318658375222,-0.6033830266541327,0.0155920202785361,-0.5173552556316305,-1.0125060554968224,-1.848221979385564,-0.5945019862735338,-0.8114130621054716,40.0
