Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,state
-1.2544060165060908,-0.5950673015234906,-0.6394798149686729,0.1653013810479905,-0.7791071675739945,-1.105196635358857,-1.0918280964604403,-0.4082464452513672,-0.8914149892719877,40.0
-1.2544320883920477,-0.5979565374793888,-0.6490882856465099,0.1758211749125454,-0.7791071675739945,-1.1054537362148773,-1.093661877363432,-0.4176390333005712,-0.8914149892719877,40.0
-1.2544319230456442,-0.600845773435287,-0.6457115846571186,0.1863409687770946,-0.7791071675739945,-1.1054301422638848,-1.0954956582664293,-0.4644347520117311,-0.8914149892719877,40.0
-1.254407059281177,-0.6037350093911852,-0.6485888527991346,0.1968607626416496,-0.7791071675739945,-1.1056174006968509,-1.0973294391694264,-0.3975232118865402,-0.8914149892719877,40.0
-1.2544611027364794,-0.6066242453470834,-0.6463193441744277,0.2073805565061988,-0.7791071675739945,-1.1055434742866523,-1.0991632200724235,-0.4108340034766664,-0.8914149892719877,40.0
-1.2544850319931709,-0.6095134813029816,-0.6493239895725896,0.2179003503707479,-0.7791071675739945,-1.105620330404879,-1.1009970009754153,-0.41006376922818,-0.8914149892719877,40.0
-1.254492935979003,-0.6111488978228706,-0.6446340527510664,0.227919209486704,-0.7643987987823285,-1.1053967763913377,-1.0991632200724235,-0.3584581214092335,-0.8914149892719877,40.0
-1.2545301488277014,-0.6127843143427596,-0.6451752154879528,0.2379380686026601,-0.7496904299906634,-1.1049780933914142,-1.0973294391694264,-0.3626637107781087,-0.8914149892719877,40.0
-1.2544317565308698,-0.6144197308626487,-0.6460701913303399,0.2479569277186221,-0.7349820611989974,-1.1048713086285504,-1.0954956582664293,-0.3641652791035473,-0.8914149892719877,40.0
-1.2544800279008912,-0.6160551473825377,-0.6482838654677561,0.2579757868345665,-0.7202736924073332,-1.1048596837251403,-1.093661877363432,-0.3727299622102833,-0.8914149892719877,40.0
-1.254400947910561,-0.6176905639024267,-0.6482202145943705,0.2679946459505226,-0.7055653236156679,-1.1046140986623596,-1.0918280964604403,-0.3899855802143029,-0.8914149892719877,40.0
-1.2544081004117589,-0.6177450778144484,-0.6429101325138334,0.2654899393787372,-0.7085069973740002,-1.1044611351577105,-1.0913696512346884,-0.3759939242075793,-0.8914149892719877,40.0
-1.2543654178157062,-0.6177995917264701,-0.653727516859574,0.2629852328069518,-0.7114486711323332,-1.1047878789611605,-1.0909112060089416,-0.4085327939164161,-0.8914149892719877,40.0
