Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,state
-1.2206139772096771,-0.6160630956240586,-0.667804644756272,-12.751231507367391,-1.2577304964249705,-1.083090414727959,-1.4016001611234463,-0.4131034928731797,-0.8746593748324485,40.0
-1.2205587471575197,-0.6180914414325747,-0.6646231324896964,-12.612642396316035,-1.249212058028656,-1.0828991231640457,-1.4058005516436622,-0.4635984835616338,-0.8746593748324485,40.0
-1.220641472576113,-0.6201197872410908,-0.6683770652811755,-12.474053285264684,-1.2406936196323417,-1.0828602353847674,-1.4100009421638782,-0.3921302073315376,-0.8746593748324485,40.0
-1.2206322658499649,-0.622148133049607,-0.6687876176513037,-12.33546417421333,-1.2321751812360269,-1.0828698389402256,-1.4142013326840854,-0.4302352674101848,-0.8746593748324485,40.0
-1.2205890874702288,-0.6241764788581232,-0.6637901914084227,-12.196875063161974,-1.2236567428397125,-1.0828654579518835,-1.4184017232043011,-0.4483602186962195,-0.8746593748324485,40.0
-1.2205830739609178,-0.6262048246666393,-0.6666849269259976,-12.058285952110625,-1.2151383044433974,-1.0827894312143511,-1.4226021137245168,-0.3917660454528302,-0.8746593748324485,40.0
-1.2206237393592008,-0.6271915875087261,-0.6586211410506739,-11.898908463048697,-1.2130086948443195,-1.0827509818353342,-1.4212019835511116,-0.4084393647281066,-0.8746593748324485,40.0
-1.220595439776079,-0.6281783503508128,-0.6706921486104745,-11.739530973986762,-1.2108790852452402,-1.0823870085961798,-1.4198018533777064,-0.4472455894393221,-0.8746593748324485,40.0
-1.2206188846426114,-0.6291651131928995,-0.6658027924125147,-11.580153484924828,-1.2087494756461616,-1.0824240741612785,-1.4184017232043011,-0.4307160830430681,-0.8746593748324485,40.0
-1.2206173714886723,-0.6301518760349861,-0.6696641331004175,-11.4207759958629,-1.206619866047083,-1.0823199435889723,-1.417001593030896,-0.4244536534749325,-0.8746593748324485,40.0
-1.2206327164138948,-0.6311386388770728,-0.6696047885501784,-11.261398506800964,-1.2044902564480051,-1.082225009079293,-1.4156014628574909,-0.4496737657525591,-0.8746593748324485,40.0
-1.2205807163594853,-0.6315497900512104,-0.6705164169659948,-11.094101641818204,-1.2002310372498473,-1.0822313953279203,-1.4163015279441975,-0.4046545253058669,-0.8746593748324485,40.0
-1.2205815475992965,-0.6319609412253478,-0.6662044384768722,-10.926804776835434,-1.19597181805169,-1.0821497245243052,-1.417001593030896,-0.4287763352638137,-0.8746593748324485,40.0
-1.2205852984165304,-0.6323720923994853,-0.6641089430669289,-10.759507911852676,-1.1917125988535329,-1.0822130941220942,-1.4177016581175943,-0.4163269470340429,-0.8746593748324485,40.0
-1.2206348114339407,-0.6327832435736229,-0.6681304604342809,-10.592211046869911,-1.1874533796553757,-1.0820932237739622,-1.4184017232043011,-0.4301774249824501,-0.8746593748324485,40.0
-1.2205725415944215,-0.6331943947477604,-0.6643256005195562,-10.42491418188715,-1.1831941604572185,-1.0820188458992437,-1.4191017882909998,-0.4519861213150586,-0.8746593748324485,40.0
-1.2205859755765045,-0.6336055459218979,-0.6666845088214642,-10.257617316904383,-1.1789349412590613,-1.0820953038594596,-1.4198018533777064,-0.4784186175529409,-0.8746593748324485,40.0
-1.22056805828245,-0.6340166970960354,-0.6658575691670857,-10.090320451921622,-1.174675722060904,-1.0821154938912063,-1.420501918464405,-0.4674972158763478,-0.8746593748324485,40.0
-1.2205826898487506,-0.6344278482701728,-0.6704386318283307,-9.923023586938855,-1.1704165028627471,-1.0821627612453628,-1.4212019835511116,-0.4300812773367483,-0.8746593748324485,40.0
-1.2205595723965257,-0.6348389994443103,-0.6713264136025182,-9.75572672195609,-1.1661572836645897,-1.0819863504810638,-1.4219020486378184,-0.4770888405502621,-0.8746593748324485,40.0
-1.220615646983261,-0.6352501506184479,-0.6658920126642153,-9.58842985697333,-1.1618980644664323,-1.0818974771066294,-1.4226021137245168,-0.4649822864353748,-0.8746593748324485,40.0
-1.2205769101104742,-0.6353049707427906,-0.6658636593934646,-9.41172872497538,-1.1576388452682749,-1.0820639292815282,-1.4226021137245168,-0.4602615991988786,-0.8746593748324485,40.0
-1.2205807564825033,-0.6353597908671333,-0.6654010787654187,-9.235027592977431,-1.153379626070118,-1.0821571963209144,-1.4226021137245168,-0.4378916989590212,-0.8746593748324485,40.0
-1.220504150075406,-0.6354146109914761,-0.6688881065917957,-9.05832646097948,-1.1491204068719607,-1.0822769861727015,-1.4226021137245168,-0.4878757053759206,-0.8746593748324485,40.0
-1.2205147217421335,-0.6354694311158189,-0.6665736566676734,-8.881625328981539,-1.1448611876738035,-1.082159861524626,-1.4226021137245168,-0.4806328043619144,-0.8746593748324485,40.0
-1.2204863304844713,-0.6355242512401615,-0.6646196641739918,-8.704924196983589,-1.1406019684756457,-1.0823598772822651,-1.4226021137245168,-0.5102967563860676,-0.8746593748324485,40.0
-1.2205074624501369,-0.6340166969148601,-0.6664111734352017,-8.50718721053213,-1.1384725769402158,-1.0821523837088227,-1.4233021788112157,-0.4556001824130696,-0.8746593748324485,40.0
-1.2204987373265752,-0.6325091425895587,-0.6702175841512309,-8.30945022408068,-1.1363431854047856,-1.0820821539183203,-1.424002243897914,-0.4407457532469479,-0.8746593748324485,40.0
-1.2204929214493778,-0.6310015882642572,-0.6661618774878295,-8.111713237629228,-1.1342137938693582,-1.081926744922766,-1.4247023089846207,-0.4409082191338445,-0.8746593748324485,40.0
-1.2205607423049063,-0.6294940339389559,-0.6665102802125432,-7.91397625117777,-1.1320844023339287,-1.0819200730744405,-1.425402374071319,-0.4960041313478455,-0.8746593748324485,40.0
-1.2205818301790692,-0.6279864796136544,-0.6619785613818097,-7.716239264726318,-1.1299550107985,-1.0816738841448934,-1.426102439158026,-0.4559607694849014,-0.8746593748324485,40.0
-1.2205719506853336,-0.626478925288353,-0.6697287866814775,-7.5185022782748625,-1.1278256192630705,-1.0817966767717544,-1.4268025042447243,-0.4594322613367074,-0.8746593748324485,40.0
-1.2206903253235073,-0.6249713709630516,-0.6635734540515458,-7.32076529182341,-1.12569622772764,-1.0817057919500814,-1.4275025693314312,-0.4743417914519426,-0.8746593748324485,40.0
-1.2205860184680124,-0.6234638166377501,-0.6664255228627517,-7.123028305371959,-1.1235668361922115,-1.081671625214235,-1.4282026344181216,-0.5164757931611265,-0.8746593748324485,40.0
-1.2206631334389653,-0.6219562623124487,-0.6681624868112881,-6.925291318920501,-1.121437444656782,-1.081573581213109,-1.4289026995048282,-0.4667926868235553,-0.8746593748324485,40.0
-1.2207133843421178,-0.6204487079871474,-0.665902103711686,-6.727554332469048,-1.1193080531213528,-1.081464466705923,-1.4296027645915268,-0.469869982622167,-0.8746593748324485,40.0
-1.2206667595403895,-0.6207228087296446,-0.6656661827449558,-6.553822982659803,-1.1193080531213528,-1.0813422173083496,-1.4282026344181216,-0.4614086012794457,-0.8746593748324485,40.0
-1.2205151817332855,-0.6209969094721417,-0.670866430875042,-6.38009163285056,-1.1193080531213528,-1.0815780121685556,-1.4268025042447243,-0.4691504769625746,-0.8746593748324485,40.0
-1.220409974775803,-0.6212710102146389,-0.6665182551498905,-6.206360283041312,-1.1193080531213528,-1.0814970715562344,-1.425402374071319,-0.4454263368302267,-0.8746593748324485,40.0
-1.2202960494579482,-0.621545110957136,-0.6687600393741132,-6.03262893323207,-1.1193080531213528,-1.081513224030756,-1.424002243897914,-0.4809159294169355,-0.8746593748324485,40.0
-1.2202404952772916,-0.6218192116996333,-0.6683955757053006,-5.858897583422822,-1.1193080531213528,-1.0815819378715046,-1.4226021137245168,-0.4756690543673013,-0.8746593748324485,40.0
-1.2203109786191897,-0.6216547512058215,-0.6629781212301058,-5.693085609534412,-1.112919224324117,-1.0816931153241127,-1.4226021137245168,-0.4512943474393417,-0.8746593748324485,40.0
-1.2203508038571127,-0.6214902907120098,-0.6637210115744725,-5.527273635646004,-1.1065303955268808,-1.0818327036230355,-1.4226021137245168,-0.4628922400805463,-0.8746593748324485,40.0
-1.2203991357210076,-0.6213258302181981,-0.6656690182494411,-5.361461661757593,-1.1001415667296452,-1.0819377259223055,-1.4226021137245168,-0.4372007762783593,-0.8746593748324485,40.0
-1.2203784057265177,-0.6211613697243864,-0.6690142622077957,-5.195649687869177,-1.0937527379324097,-1.0818220423863851,-1.4226021137245168,-0.459364573081045,-0.8746593748324485,40.0
-1.2203965447167036,-0.6209969092305746,-0.6663709985260952,-5.029837713980768,-1.0873639091351737,-1.0819528663688591,-1.4226021137245168,-0.4484898136184329,-0.8746593748324485,40.0
-1.2203515675744032,-0.6222029526908157,-0.6719442716757223,-4.872440068899043,-1.085234299536095,-1.0818253786950531,-1.424002243897914,-0.4426576757046724,-0.8746593748324485,40.0
-1.220505419608191,-0.6234089961510569,-0.6683000405414513,-4.715042423817324,-1.0831046899370165,-1.0815728297097156,-1.425402374071319,-0.4310750393770737,-0.8746593748324485,40.0
-1.2205001013974164,-0.6246150396112982,-0.6702470692992673,-4.557644778735599,-1.080975080337938,-1.0813646242746218,-1.4268025042447243,-0.4206274077157029,-0.8746593748324485,40.0
-1.22057997671027,-0.6258210830715392,-0.6675591434129076,-4.400247133653875,-1.0788454707388593,-1.081491030232232,-1.4282026344181216,-0.4659415602560759,-0.8746593748324485,40.0
-1.2206364562189778,-0.6270271265317804,-0.6676229318242883,-4.2428494885721495,-1.076715861139781,-1.0813524888898796,-1.4296027645915268,-0.4890438505155473,-0.8746593748324485,40.0
-1.220615522294583,-0.6271915870255921,-0.6696598772296589,-4.10822003304443,-1.0788454707388593,-1.081243530012448,-1.425402374071319,-0.4090593535752125,-0.8746593748324485,40.0
-1.2205943157156809,-0.6273560475194038,-0.6711556477638181,-3.973590577516709,-1.080975080337938,-1.081205030733122,-1.4212019835511116,-0.4282610648364211,-0.8746593748324485,40.0
-1.220548228869934,-0.6275205080132155,-0.6677317620849172,-3.838961121988989,-1.0831046899370165,-1.0812446174426007,-1.417001593030896,-0.409379674085715,-0.8746593748324485,40.0
-1.2205583316663375,-0.6276849685070273,-0.6666673499002522,-3.704331666461268,-1.085234299536095,-1.0810898238758502,-1.4128012025106802,-0.440675440760154,-0.8746593748324485,40.0
-1.2205942351986805,-0.6278494290008388,-0.6659029366734386,-3.5697022109335474,-1.0873639091351737,-1.0810632708509391,-1.4086008119904727,-0.4193956187365417,-0.8746593748324485,40.0
-1.2206484937397493,-0.6276575584448558,-0.6705151235701373,-3.455613673191864,-1.0862991043356345,-1.0811162159075611,-1.4114010723372747,-0.4190044409730144,-0.8746593748324485,40.0
-1.2206256069799803,-0.6274656878888728,-0.6702281742098007,-3.341525135450186,-1.085234299536095,-1.0809614132487084,-1.4142013326840854,-0.4376349794603336,-0.8746593748324485,40.0
-1.2206675972867658,-0.6272738173328897,-0.6714422186954546,-3.2274365977085018,-1.084169494736556,-1.081144114642898,-1.417001593030896,-0.4283282201716444,-0.8746593748324485,40.0
-1.2206245653054588,-0.6270819467769067,-0.6662187258051991,-3.1133480599668237,-1.0831046899370165,-1.0811449350696838,-1.4198018533777064,-0.4158970200167472,-0.8746593748324485,40.0
-1.220587443745809,-0.6268900762209235,-0.6688080865807386,-2.9992595222251346,-1.0820398851374773,-1.081028979222876,-1.4226021137245086,-0.4169084819884958,-0.8746593748324485,40.0
-1.2206948296296565,-0.6266982056649405,-0.6701597077491727,-2.8851709844834628,-1.080975080337938,-1.0810287693556089,-1.425402374071319,-0.4454428909183561,-0.8746593748324485,40.0
-1.220603552981669,-0.6265063351089574,-0.6660080735183148,-2.7710824467417847,-1.0799102755383987,-1.0811890545889091,-1.4282026344181296,-0.4375028245392015,-0.8746593748324485,40.0
-1.2205628269389446,-0.6263144645529743,-0.6677867905330639,-2.6569939090001067,-1.0788454707388593,-1.081056578647457,-1.4310028947649398,-0.4487267600533293,-0.8746593748324485,40.0
-1.2206099571226416,-0.6261225939969912,-0.6626610321542243,-2.5429053712584238,-1.07778066593932,-1.0810844197490992,-1.4338031551117505,-0.4167005493233721,-0.8746593748324485,40.0
-1.220597776801864,-0.6259307234410082,-0.6673682892773115,-2.4288168335167453,-1.076715861139781,-1.0810993448227242,-1.4366034154585527,-0.4425551311480453,-0.8746593748324485,40.0
-1.2206220740172746,-0.6270271266525639,-0.6671425925310461,-2.3362590868960345,-1.0724566419416235,-1.0810094597158644,-1.4352032852851475,-0.4267984841549874,-0.8746593748324485,40.0
-1.2206146406954557,-0.6281235298641196,-0.6662707530150247,-2.243701340275324,-1.0681974227434663,-1.080943392640691,-1.4338031551117505,-0.4434911300675334,-0.8746593748324485,40.0
-1.2205938533746776,-0.6292199330756753,-0.6673981108757597,-2.1511435936546133,-1.063938203545309,-1.0808622570647723,-1.432403024938329,-0.4045016057381031,-0.8746593748324485,40.0
-1.2206284521806716,-0.6303163362872308,-0.6632836130098078,-2.058585847033903,-1.059678984347152,-1.0808269294870432,-1.4310028947649238,-0.4724242152968749,-0.8746593748324485,40.0
-1.2206029676656986,-0.6314127394987866,-0.6676512850489816,-1.9660281004131923,-1.0554197651489947,-1.0806564134605694,-1.4296027645915268,-0.4258262512737743,-0.8746593748324485,40.0
-1.2205597902920438,-0.6315771999925982,-0.6637882572345709,-1.9016831548380368,-1.057549374748073,-1.0807554648837114,-1.4310028947649238,-0.4100544986937588,-0.8746593748324485,40.0
-1.220597781450108,-0.63174166048641,-0.6652217645029572,-1.8373382092628807,-1.059678984347152,-1.080803974237181,-1.432403024938329,-0.4540163959767803,-0.8746593748324485,40.0
-1.2205769964258604,-0.6319061209802216,-0.6632841205363172,-1.7729932636877197,-1.0618085939462292,-1.080898491110334,-1.4338031551117505,-0.4638595907215735,-0.8746593748324485,40.0
-1.2205939800163266,-0.6320705814740334,-0.6697160042310298,-1.7086483181125642,-1.0639382035453078,-1.080720994755897,-1.4352032852851475,-0.4384214880849732,-0.8746593748324485,40.0
-1.2206260430487283,-0.632235041967845,-0.6688745546353838,-1.6443033725374083,-1.0660678131443864,-1.0808773952925654,-1.4366034154585527,-0.4140167773858666,-0.8746593748324485,40.0
-1.2206470954004618,-0.6320705814740334,-0.6660389435986985,-1.5977770227841268,-1.0660678131443864,-1.080847547313837,-1.4352032852851475,-0.4621972361703919,-0.8746593748324485,40.0
-1.2205965099778338,-0.6319061209802216,-0.6680468949990012,-1.5512506730308449,-1.0660678131443864,-1.0808221127769386,-1.4338031551117505,-0.4786903698961044,-0.8746593748324485,40.0
-1.2206610239181273,-0.63174166048641,-0.6694620919549529,-1.5047243232775578,-1.0660678131443864,-1.0806588348434516,-1.432403024938329,-0.4241838804726832,-0.8746593748324485,40.0
-1.2206654829561194,-0.6315771999925982,-0.6618209728664523,-1.458197973524276,-1.0660678131443864,-1.0806502496247978,-1.4310028947649238,-0.4521287799055207,-0.8746593748324485,40.0
-1.2207116719553848,-0.6314127394987866,-0.6671896325791241,-1.4116716237709943,-1.0660678131443864,-1.0805417497294587,-1.4296027645915268,-0.4528566399438071,-0.8746593748324485,40.0
