Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,state
-1.3371622855104883,-0.6046418453753422,-0.6601605297741703,-12.8745880621121,-1.8089190871741443,-1.1767557105479054,-1.2667665058910846,-0.4512035171701597,-0.8710473475910752,40.0
-1.3371870072881535,-0.6059977261047587,-0.6606319079565814,-12.714852108448047,-1.8065588754764423,-1.1766345721208102,-1.2656323687187052,-0.4511214166664536,-0.8710473475910752,40.0
-1.3372465878873363,-0.607353606834175,-0.6625090292028701,-12.555116154784,-1.8041986637787408,-1.1765909042543137,-1.264498231546326,-0.4127380161590852,-0.8710473475910752,40.0
-1.3371629707503183,-0.6087094875635916,-0.6604472288339838,-12.395380201119952,-1.8018384520810389,-1.1767340853523514,-1.2633640943739466,-0.4509686748628597,-0.8710473475910752,40.0
-1.337207909797668,-0.6100653682930082,-0.6636583022095788,-12.235644247455904,-1.7994782403833371,-1.1767300309154305,-1.2622299572015674,-0.4213839767241504,-0.8710473475910752,40.0
-1.3372213826520225,-0.6114212490224247,-0.6586298512186487,-12.075908293791857,-1.797118028685636,-1.1766868636922891,-1.2610958200291882,-0.4039418724892747,-0.8710473475910752,40.0
-1.3372135693730145,-0.6133703277109939,-0.6604607043852709,-11.92147919780919,-1.7923976052902315,-1.1765947149419969,-1.2667665058910778,-0.4334251631838476,-0.8710473475910752,40.0
-1.3372622856017296,-0.615319406399563,-0.657095661271759,-11.767050101826522,-1.7876771818948278,-1.1765609952075518,-1.2724371917529744,-0.4362798510962248,-0.8710473475910752,40.0
-1.3373711192686286,-0.6172684850881321,-0.6622926126340538,-11.612621005843856,-1.782956758499424,-1.176429012594619,-1.2781078776148576,-0.4671277137526713,-0.8710473475910752,40.0
-1.3373871429149102,-0.6192175637767013,-0.6662272974756284,-11.458191909861185,-1.7782363351040202,-1.176193213027832,-1.283778563476761,-0.3507451078273313,-0.8710473475910752,40.0
-1.337370952409754,-0.6211666424652704,-0.6631028606086262,-11.303762813878516,-1.7735159117086166,-1.1762595481346598,-1.2894492493386505,-0.3965536774015381,-0.8710473475910752,40.0
-1.3374324888457263,-0.6213361275564475,-0.663628438473907,-11.099184046701556,-1.7687954883132129,-1.1763988257407496,-1.2877480435800848,-0.3373956535673271,-0.8710473475910752,40.0
-1.3373841627507808,-0.6215056126476246,-0.6635122299959301,-10.894605279524596,-1.764075064917809,-1.1761215016662163,-1.2860468378215126,-0.4457010341626686,-0.8710473475910752,40.0
-1.3373828145432003,-0.6216750977388016,-0.6607664165116879,-10.690026512347636,-1.7593546415224053,-1.1763656542580605,-1.2843456320629405,-0.4278369440668779,-0.8710473475910752,40.0
-1.3373255278082627,-0.6218445828299787,-0.6634202964560831,-10.485447745170667,-1.7546342181270016,-1.1764150695822089,-1.2826444263043817,-0.4276752338167595,-0.8710473475910752,40.0
-1.3373892062852386,-0.6220140679211558,-0.6578591335922511,-10.280868977993707,-1.749913794731598,-1.1763139427885685,-1.2809432205458158,-0.43020067437834,-0.8710473475910752,40.0
-1.3374325863571297,-0.6221835530123327,-0.6603877766740804,-10.076290210816753,-1.7451933713361942,-1.1765741835008172,-1.279242014787237,-0.4222470037000842,-0.8710473475910752,40.0
-1.3374680258499834,-0.6223530381035098,-0.66108101315475,-9.871711443639787,-1.7404729479407903,-1.1764495695293646,-1.277540809028678,-0.4621539456848911,-0.8710473475910752,40.0
-1.337413467561782,-0.6225225231946869,-0.6613162974921221,-9.66713267646282,-1.7357525245453858,-1.176376339053349,-1.2758396032701125,-0.4211553153419098,-0.8710473475910752,40.0
-1.3374319275999722,-0.622692008285864,-0.6598350779503358,-9.46255390928586,-1.7310321011499823,-1.176386558586436,-1.2741383975115337,-0.4240303228348993,-0.8710473475910752,40.0
-1.3373920167390891,-0.6228614933770411,-0.6591703853569894,-9.2579751421089,-1.7263116777545786,-1.176387618055589,-1.2724371917529744,-0.4439065269244809,-0.8710473475910752,40.0
-1.3373431099606492,-0.6221835530123327,-0.6631573843595167,-9.084441421073404,-1.7263116777545786,-1.1759676779465165,-1.2724371917529744,-0.453510356938426,-0.8710473475910752,40.0
-1.3373456216748127,-0.6215056126476246,-0.6613327717873644,-8.91090770003791,-1.7263116777545786,-1.1759322200544795,-1.2724371917529744,-0.4351903748975296,-0.8710473475910752,40.0
-1.337287749008088,-0.6208276722829162,-0.6614901503051884,-8.737373979002424,-1.7263116777545786,-1.1756921173257129,-1.2724371917529744,-0.4717829633955568,-0.8710473475910752,40.0
