Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,state
-1.2546967808703025,-0.5905733797443731,-0.6657729418767587,-0.2787526596611421,-1.3634624275397074,-1.116148930552663,-0.5297089626035856,-0.4805855985181012,-0.8855679957097028,40.0
-1.2547661197691389,-0.5929121462628938,-0.6677489847495498,-0.2443495115223128,-1.3587237375202088,-1.1163978369046583,-0.5282150446210576,-0.4634304830785364,-0.8855679957097028,40.0
-1.2546841486202869,-0.5952509127814143,-0.6679921457063678,-0.2099463633834913,-1.3539850475007107,-1.1164173072162642,-0.5267211266385298,-0.4724011636755692,-0.8855679957097028,40.0
-1.2546931328334596,-0.5975896792999349,-0.6597979920782471,-0.1755432152446699,-1.3492463574812126,-1.1164789628494756,-0.5252272086560018,-0.451175354844372,-0.8855679957097028,40.0
-1.2546367323817482,-0.5999284458184556,-0.6641453287942167,-0.1411400671058406,-1.344507667461715,-1.1164904901459736,-0.523733290673474,-0.4408499032856607,-0.8855679957097028,40.0
-1.254784914513107,-0.6022672123369762,-0.6658031210333386,-0.1067369189670191,-1.3397689774422166,-1.1165046596108976,-0.522239372690946,-0.4498655347765254,-0.8855679957097028,40.0
-1.254717439482314,-0.6056393874537256,-0.6631572203180225,-0.0864998016077696,-1.3326609424129694,-1.1165187895381417,-0.5207454547084182,-0.4522867415291079,-0.8855679957097028,40.0
-1.2546200946104924,-0.6090115625704748,-0.6645535648935776,-0.0662626842485279,-1.3255529073837224,-1.1165913003341066,-0.519251536725899,-0.4581513055794768,-0.8855679957097028,40.0
-1.2546527184683602,-0.6123837376872242,-0.6651638776019169,-0.0460255668892783,-1.3184448723544753,-1.1163351034715727,-0.5177576187433711,-0.4530496002840611,-0.8855679957097028,40.0
-1.2546114315675414,-0.6157559128039735,-0.6662385738561496,-0.0257884495300367,-1.3113368373252283,-1.1161282865613826,-0.5162637007608432,-0.420168318970171,-0.8855679957097028,40.0
-1.2545977244582112,-0.6191280879207228,-0.6635912355203806,-0.0055513321707871,-1.3042288022959811,-1.1159648991793116,-0.5147697827783152,-0.4467999367269265,-0.8855679957097028,40.0
-1.254689497399908,-0.6189921131398557,-0.6663970130346462,-0.0149953305868278,-1.3018594572862316,-1.116131038409126,-0.5155167417695748,-0.4650401818513394,-0.8855679957097028,40.0
-1.254676650003283,-0.6188561383589885,-0.6625691409359604,-0.0244393290028607,-1.2994901122764826,-1.1160367213475804,-0.5162637007608432,-0.4674439018104558,-0.8855679957097028,40.0
-1.2546913470449368,-0.6187201635781213,-0.6624808620497503,-0.0338833274188935,-1.2971207672667335,-1.1158716684414287,-0.5170106597521027,-0.4655310896121106,-0.8855679957097028,40.0
-1.2547235289038747,-0.6185841887972542,-0.6666313761049345,-0.0433273258349264,-1.2947514222569845,-1.1159447560776796,-0.5177576187433711,-0.4658192429188107,-0.8855679957097028,40.0
-1.2548016704440457,-0.618448214016387,-0.6637832030717956,-0.0527713242509592,-1.2923820772472354,-1.1159741778022432,-0.5185045777346307,-0.4885718952825502,-0.8855679957097028,40.0
-1.2546874159754269,-0.6183122392355199,-0.6675604607259131,-0.0622153226669921,-1.2900127322374864,-1.1159383246641077,-0.519251536725899,-0.4744961656335019,-0.8855679957097028,40.0
-1.2547780796756942,-0.6181762644546527,-0.666725491844288,-0.0716593210830328,-1.2876433872277375,-1.1157421040380084,-0.5199984957171585,-0.4730315691955854,-0.8855679957097028,40.0
-1.2547870610627585,-0.6180402896737854,-0.6639219902184911,-0.0811033194990657,-1.2852740422179885,-1.1161114801591947,-0.5207454547084182,-0.4549814193808988,-0.8855679957097028,40.0
-1.254767771872695,-0.6179043148929183,-0.6615436553831265,-0.0905473179150985,-1.2829046972082394,-1.1158660870935135,-0.5214924136996865,-0.4593058201289586,-0.8855679957097028,40.0
-1.2548370078617377,-0.6177683401120512,-0.6620946713894014,-0.0999913163311392,-1.280535352198491,-1.1158281432684882,-0.522239372690946,-0.4956023351246701,-0.8855679957097028,40.0
-1.254762916666939,-0.6186385788054696,-0.6648480954819156,-0.0959438663348634,-1.2710579721594943,-1.1159063379980312,-0.522239372690946,-0.5139383122208389,-0.8855679957097028,40.0
-1.2547741386285562,-0.6195088174988879,-0.6664900047538939,-0.0918964163385875,-1.261580592120498,-1.1157647958869783,-0.522239372690946,-0.4815307199725208,-0.8855679957097028,40.0
-1.2548069790830054,-0.6203790561923062,-0.6686722301120559,-0.0878489663423195,-1.252103212081502,-1.1157872039181838,-0.522239372690946,-0.481225815075037,-0.8855679957097028,40.0
